## This is an edited version of migrant_journey_updated..._b.csv
## Dep. joining or accompanying => Dep_J_A
## Zero expired rows were omited. I've put them back in. 
nationality,year_issued,visa_cat_broad,year,status_year_end,value
Pakistan,2004,Family,2006,Expired,719
Pakistan,2004,Family,2006,Valid visa,8056
Pakistan,2004,Family,2007,Expired,767
Pakistan,2004,Family,2007,Valid visa,8008
Pakistan,2004,Family,2008,Expired,825
Pakistan,2004,Family,2008,Valid visa,7950
Pakistan,2004,Family,2009,Expired,848
Pakistan,2004,Family,2009,Valid visa,7927
Pakistan,2004,Family,2010,Expired,851
Pakistan,2004,Family,2010,Valid visa,7924
Pakistan,2004,Family,2011,Expired,854
Pakistan,2004,Family,2011,Valid visa,7921
Pakistan,2004,Family,2012,Expired,855
Pakistan,2004,Family,2012,Valid visa,7920
Pakistan,2004,Family,2013,Expired,857
Pakistan,2004,Family,2013,Valid visa,7918
Pakistan,2004,Family,2014,Expired,859
Pakistan,2004,Family,2014,Valid visa,7916
Pakistan,2004,Family,2015,Expired,860
Pakistan,2004,Family,2015,Valid visa,7915
Pakistan,2004,Family,2016,Expired,861
Pakistan,2004,Family,2016,Valid visa,7914
Pakistan,2004,Family,2017,Expired,867
Pakistan,2004,Family,2017,Valid visa,7908
Pakistan,2004,Family,2018,Expired,871
Pakistan,2004,Family,2018,Valid visa,7904
Pakistan,2004,Family,2019,Expired,873
Pakistan,2004,Family,2019,Valid visa,7902
Pakistan,2004,Family,2020,Expired,892
Pakistan,2004,Family,2020,Valid visa,7883
Pakistan,2005,Family,2005,Expired,16
Pakistan,2005,Family,2005,Valid visa,8764
Pakistan,2005,Family,2006,Expired,39
Pakistan,2005,Family,2006,Valid visa,8741
Pakistan,2005,Family,2007,Expired,695
Pakistan,2005,Family,2007,Valid visa,8085
Pakistan,2005,Family,2008,Expired,722
Pakistan,2005,Family,2008,Valid visa,8058
Pakistan,2005,Family,2009,Expired,784
Pakistan,2005,Family,2009,Valid visa,7996
Pakistan,2005,Family,2010,Expired,809
Pakistan,2005,Family,2010,Valid visa,7971
Pakistan,2005,Family,2011,Expired,819
Pakistan,2005,Family,2011,Valid visa,7961
Pakistan,2005,Family,2012,Expired,822
Pakistan,2005,Family,2012,Valid visa,7958
Pakistan,2005,Family,2013,Expired,824
Pakistan,2005,Family,2013,Valid visa,7956
Pakistan,2005,Family,2014,Expired,829
Pakistan,2005,Family,2014,Valid visa,7951
Pakistan,2005,Family,2015,Expired,832
Pakistan,2005,Family,2015,Valid visa,7948
Pakistan,2005,Family,2016,Expired,836
Pakistan,2005,Family,2016,Valid visa,7944
Pakistan,2005,Family,2017,Expired,837
Pakistan,2005,Family,2017,Valid visa,7943
Pakistan,2005,Family,2018,Expired,838
Pakistan,2005,Family,2018,Valid visa,7942
Pakistan,2005,Family,2019,Expired,841
Pakistan,2005,Family,2019,Valid visa,7939
Pakistan,2005,Family,2020,Expired,864
Pakistan,2005,Family,2020,Valid visa,7916
Pakistan,2006,Family,2006,Expired,10
Pakistan,2006,Family,2006,Valid visa,8869
Pakistan,2006,Family,2007,Expired,29
Pakistan,2006,Family,2007,Valid visa,8850
Pakistan,2006,Family,2008,Expired,608
Pakistan,2006,Family,2008,Valid visa,8271
Pakistan,2006,Family,2009,Expired,630
Pakistan,2006,Family,2009,Valid visa,8249
Pakistan,2006,Family,2010,Expired,685
Pakistan,2006,Family,2010,Valid visa,8194
Pakistan,2006,Family,2011,Expired,704
Pakistan,2006,Family,2011,Valid visa,8175
Pakistan,2006,Family,2012,Expired,716
Pakistan,2006,Family,2012,Valid visa,8163
Pakistan,2006,Family,2013,Expired,721
Pakistan,2006,Family,2013,Valid visa,8158
Pakistan,2006,Family,2014,Expired,724
Pakistan,2006,Family,2014,Valid visa,8155
Pakistan,2006,Family,2015,Expired,727
Pakistan,2006,Family,2015,Valid visa,8152
Pakistan,2006,Family,2016,Expired,729
Pakistan,2006,Family,2016,Valid visa,8150
Pakistan,2006,Family,2017,Expired,732
Pakistan,2006,Family,2017,Valid visa,8147
Pakistan,2006,Family,2018,Expired,734
Pakistan,2006,Family,2018,Valid visa,8145
Pakistan,2006,Family,2019,Expired,737
Pakistan,2006,Family,2019,Valid visa,8142
Pakistan,2006,Family,2020,Expired,761
Pakistan,2006,Family,2020,Valid visa,8118
Pakistan,2007,Family,2007,Expired,7
Pakistan,2007,Family,2007,Valid visa,9780
Pakistan,2007,Family,2008,Expired,27
Pakistan,2007,Family,2008,Valid visa,9760
Pakistan,2007,Family,2009,Expired,562
Pakistan,2007,Family,2009,Valid visa,9225
Pakistan,2007,Family,2010,Expired,569
Pakistan,2007,Family,2010,Valid visa,9218
Pakistan,2007,Family,2011,Expired,589
Pakistan,2007,Family,2011,Valid visa,9198
Pakistan,2007,Family,2012,Expired,603
Pakistan,2007,Family,2012,Valid visa,9184
Pakistan,2007,Family,2013,Expired,610
Pakistan,2007,Family,2013,Valid visa,9177
Pakistan,2007,Family,2014,Expired,616
Pakistan,2007,Family,2014,Valid visa,9171
Pakistan,2007,Family,2015,Expired,622
Pakistan,2007,Family,2015,Valid visa,9165
Pakistan,2007,Family,2016,Expired,626
Pakistan,2007,Family,2016,Valid visa,9161
Pakistan,2007,Family,2017,Expired,630
Pakistan,2007,Family,2017,Valid visa,9157
Pakistan,2007,Family,2018,Expired,637
Pakistan,2007,Family,2018,Valid visa,9150
Pakistan,2007,Family,2019,Expired,641
Pakistan,2007,Family,2019,Valid visa,9146
Pakistan,2007,Family,2020,Expired,671
Pakistan,2007,Family,2020,Valid visa,9116
Pakistan,2008,Family,2008,Expired,8
Pakistan,2008,Family,2008,Valid visa,7684
Pakistan,2008,Family,2009,Expired,13
Pakistan,2008,Family,2009,Valid visa,7679
Pakistan,2008,Family,2010,Expired,322
Pakistan,2008,Family,2010,Valid visa,7370
Pakistan,2008,Family,2011,Expired,414
Pakistan,2008,Family,2011,Valid visa,7278
Pakistan,2008,Family,2012,Expired,427
Pakistan,2008,Family,2012,Valid visa,7265
Pakistan,2008,Family,2013,Expired,444
Pakistan,2008,Family,2013,Valid visa,7248
Pakistan,2008,Family,2014,Expired,452
Pakistan,2008,Family,2014,Valid visa,7240
Pakistan,2008,Family,2015,Expired,455
Pakistan,2008,Family,2015,Valid visa,7237
Pakistan,2008,Family,2016,Expired,460
Pakistan,2008,Family,2016,Valid visa,7232
Pakistan,2008,Family,2017,Expired,462
Pakistan,2008,Family,2017,Valid visa,7230
Pakistan,2008,Family,2018,Expired,466
Pakistan,2008,Family,2018,Valid visa,7226
Pakistan,2008,Family,2019,Expired,470
Pakistan,2008,Family,2019,Valid visa,7222
Pakistan,2008,Family,2020,Expired,504
Pakistan,2008,Family,2020,Valid visa,7188
Pakistan,2009,Family,2009,Expired,4
Pakistan,2009,Family,2009,Valid visa,6202
Pakistan,2009,Family,2010,Expired,11
Pakistan,2009,Family,2010,Valid visa,6195
Pakistan,2009,Family,2011,Expired,236
Pakistan,2009,Family,2011,Valid visa,5970
Pakistan,2009,Family,2012,Expired,374
Pakistan,2009,Family,2012,Valid visa,5832
Pakistan,2009,Family,2013,Expired,376
Pakistan,2009,Family,2013,Valid visa,5830
Pakistan,2009,Family,2014,Expired,389
Pakistan,2009,Family,2014,Valid visa,5817
Pakistan,2009,Family,2015,Expired,396
Pakistan,2009,Family,2015,Valid visa,5810
Pakistan,2009,Family,2016,Expired,397
Pakistan,2009,Family,2016,Valid visa,5809
Pakistan,2009,Family,2017,Expired,402
Pakistan,2009,Family,2017,Valid visa,5804
Pakistan,2009,Family,2018,Expired,405
Pakistan,2009,Family,2018,Valid visa,5801
Pakistan,2009,Family,2019,Expired,410
Pakistan,2009,Family,2019,Valid visa,5796
Pakistan,2009,Family,2020,Expired,449
Pakistan,2009,Family,2020,Valid visa,5757
Pakistan,2010,Family,2010,Expired,0
Pakistan,2010,Family,2010,Valid visa,6273
Pakistan,2010,Family,2011,Expired,4
Pakistan,2010,Family,2011,Valid visa,6269
Pakistan,2010,Family,2012,Expired,205
Pakistan,2010,Family,2012,Valid visa,6068
Pakistan,2010,Family,2013,Expired,328
Pakistan,2010,Family,2013,Valid visa,5945
Pakistan,2010,Family,2014,Expired,334
Pakistan,2010,Family,2014,Valid visa,5939
Pakistan,2010,Family,2015,Expired,340
Pakistan,2010,Family,2015,Valid visa,5933
Pakistan,2010,Family,2016,Expired,351
Pakistan,2010,Family,2016,Valid visa,5922
Pakistan,2010,Family,2017,Expired,357
Pakistan,2010,Family,2017,Valid visa,5916
Pakistan,2010,Family,2018,Expired,363
Pakistan,2010,Family,2018,Valid visa,5910
Pakistan,2010,Family,2019,Expired,374
Pakistan,2010,Family,2019,Valid visa,5899
Pakistan,2010,Family,2020,Expired,417
Pakistan,2010,Family,2020,Valid visa,5856
Pakistan,2011,Family,2011,Expired,5
Pakistan,2011,Family,2011,Valid visa,7209
Pakistan,2011,Family,2012,Expired,13
Pakistan,2011,Family,2012,Valid visa,7201
Pakistan,2011,Family,2013,Expired,249
Pakistan,2011,Family,2013,Valid visa,6965
Pakistan,2011,Family,2014,Expired,346
Pakistan,2011,Family,2014,Valid visa,6868
Pakistan,2011,Family,2015,Expired,368
Pakistan,2011,Family,2015,Valid visa,6846
Pakistan,2011,Family,2016,Expired,404
Pakistan,2011,Family,2016,Valid visa,6810
Pakistan,2011,Family,2017,Expired,421
Pakistan,2011,Family,2017,Valid visa,6793
Pakistan,2011,Family,2018,Expired,436
Pakistan,2011,Family,2018,Valid visa,6778
Pakistan,2011,Family,2019,Expired,446
Pakistan,2011,Family,2019,Valid visa,6768
Pakistan,2011,Family,2020,Expired,550
Pakistan,2011,Family,2020,Valid visa,6664
Pakistan,2012,Family,2012,Expired,7
Pakistan,2012,Family,2012,Valid visa,7065
Pakistan,2012,Family,2013,Expired,18
Pakistan,2012,Family,2013,Valid visa,7054
Pakistan,2012,Family,2014,Expired,231
Pakistan,2012,Family,2014,Valid visa,6841
Pakistan,2012,Family,2015,Expired,348
Pakistan,2012,Family,2015,Valid visa,6724
Pakistan,2012,Family,2016,Expired,383
Pakistan,2012,Family,2016,Valid visa,6689
Pakistan,2012,Family,2017,Expired,411
Pakistan,2012,Family,2017,Valid visa,6661
Pakistan,2012,Family,2018,Expired,425
Pakistan,2012,Family,2018,Valid visa,6647
Pakistan,2012,Family,2019,Expired,445
Pakistan,2012,Family,2019,Valid visa,6627
Pakistan,2012,Family,2020,Expired,666
Pakistan,2012,Family,2020,Valid visa,6406
Pakistan,2013,Family,2013,Expired,4
Pakistan,2013,Family,2013,Valid visa,3751
Pakistan,2013,Family,2014,Expired,7
Pakistan,2013,Family,2014,Valid visa,3748
Pakistan,2013,Family,2015,Expired,83
Pakistan,2013,Family,2015,Valid visa,3672
Pakistan,2013,Family,2016,Expired,215
Pakistan,2013,Family,2016,Valid visa,3540
Pakistan,2013,Family,2017,Expired,233
Pakistan,2013,Family,2017,Valid visa,3522
Pakistan,2013,Family,2018,Expired,258
Pakistan,2013,Family,2018,Valid visa,3497
Pakistan,2013,Family,2019,Expired,289
Pakistan,2013,Family,2019,Valid visa,3466
Pakistan,2013,Family,2020,Expired,358
Pakistan,2013,Family,2020,Valid visa,3397
Pakistan,2014,Family,2014,Expired,3
Pakistan,2014,Family,2014,Valid visa,4848
Pakistan,2014,Family,2015,Expired,9
Pakistan,2014,Family,2015,Valid visa,4842
Pakistan,2014,Family,2016,Expired,93
Pakistan,2014,Family,2016,Valid visa,4758
Pakistan,2014,Family,2017,Expired,257
Pakistan,2014,Family,2017,Valid visa,4594
Pakistan,2014,Family,2018,Expired,263
Pakistan,2014,Family,2018,Valid visa,4588
Pakistan,2014,Family,2019,Expired,311
Pakistan,2014,Family,2019,Valid visa,4540
Pakistan,2014,Family,2020,Expired,587
Pakistan,2014,Family,2020,Valid visa,4264
Pakistan,2015,Family,2015,Expired,4
Pakistan,2015,Family,2015,Valid visa,4938
Pakistan,2015,Family,2016,Expired,8
Pakistan,2015,Family,2016,Valid visa,4934
Pakistan,2015,Family,2017,Expired,77
Pakistan,2015,Family,2017,Valid visa,4865
Pakistan,2015,Family,2018,Expired,256
Pakistan,2015,Family,2018,Valid visa,4686
Pakistan,2015,Family,2019,Expired,262
Pakistan,2015,Family,2019,Valid visa,4680
Pakistan,2015,Family,2020,Expired,1505
Pakistan,2015,Family,2020,Valid visa,3437
Pakistan,2016,Family,2016,Expired,6
Pakistan,2016,Family,2016,Valid visa,5786
Pakistan,2016,Family,2017,Expired,14
Pakistan,2016,Family,2017,Valid visa,5778
Pakistan,2016,Family,2018,Expired,87
Pakistan,2016,Family,2018,Valid visa,5705
Pakistan,2016,Family,2019,Expired,320
Pakistan,2016,Family,2019,Valid visa,5472
Pakistan,2016,Family,2020,Expired,362
Pakistan,2016,Family,2020,Valid visa,5430
Pakistan,2017,Family,2017,Expired,3
Pakistan,2017,Family,2017,Valid visa,7151
Pakistan,2017,Family,2018,Expired,13
Pakistan,2017,Family,2018,Valid visa,7141
Pakistan,2017,Family,2019,Expired,144
Pakistan,2017,Family,2019,Valid visa,7010
Pakistan,2017,Family,2020,Expired,1194
Pakistan,2017,Family,2020,Valid visa,5960
Pakistan,2018,Family,2018,Expired,11
Pakistan,2018,Family,2018,Valid visa,7413
Pakistan,2018,Family,2019,Expired,35
Pakistan,2018,Family,2019,Valid visa,7389
Pakistan,2018,Family,2020,Expired,1030
Pakistan,2018,Family,2020,Valid visa,6394
Pakistan,2019,Family,2019,Expired,18
Pakistan,2019,Family,2019,Valid visa,8803
Pakistan,2019,Family,2020,Expired,114
Pakistan,2019,Family,2020,Valid visa,8707
Pakistan,2020,Family,2020,Expired,43
Pakistan,2020,Family,2020,Valid visa,5976
Pakistan,2004,Study,2004,Expired,1
Pakistan,2004,Study,2004,Valid visa,13046
Pakistan,2004,Study,2005,Expired,1247
Pakistan,2004,Study,2005,Valid visa,11800
Pakistan,2004,Study,2006,Expired,2506
Pakistan,2004,Study,2006,Valid visa,10541
Pakistan,2004,Study,2007,Expired,3877
Pakistan,2004,Study,2007,Valid visa,9170
Pakistan,2004,Study,2008,Expired,5000
Pakistan,2004,Study,2008,Valid visa,8047
Pakistan,2004,Study,2009,Expired,5846
Pakistan,2004,Study,2009,Valid visa,7201
Pakistan,2004,Study,2010,Expired,6449
Pakistan,2004,Study,2010,Valid visa,6598
Pakistan,2004,Study,2011,Expired,6844
Pakistan,2004,Study,2011,Valid visa,6203
Pakistan,2004,Study,2012,Expired,7053
Pakistan,2004,Study,2012,Valid visa,5994
Pakistan,2004,Study,2013,Expired,7157
Pakistan,2004,Study,2013,Valid visa,5890
Pakistan,2004,Study,2014,Expired,7200
Pakistan,2004,Study,2014,Valid visa,5847
Pakistan,2004,Study,2015,Expired,7223
Pakistan,2004,Study,2015,Valid visa,5824
Pakistan,2004,Study,2016,Expired,7245
Pakistan,2004,Study,2016,Valid visa,5802
Pakistan,2004,Study,2017,Expired,7252
Pakistan,2004,Study,2017,Valid visa,5795
Pakistan,2004,Study,2018,Expired,7257
Pakistan,2004,Study,2018,Valid visa,5790
Pakistan,2004,Study,2019,Expired,7269
Pakistan,2004,Study,2019,Valid visa,5778
Pakistan,2004,Study,2020,Expired,7320
Pakistan,2004,Study,2020,Valid visa,5727
Pakistan,2005,Study,2005,Expired,124
Pakistan,2005,Study,2005,Valid visa,9233
Pakistan,2005,Study,2006,Expired,986
Pakistan,2005,Study,2006,Valid visa,8371
Pakistan,2005,Study,2007,Expired,2203
Pakistan,2005,Study,2007,Valid visa,7154
Pakistan,2005,Study,2008,Expired,3244
Pakistan,2005,Study,2008,Valid visa,6113
Pakistan,2005,Study,2009,Expired,4027
Pakistan,2005,Study,2009,Valid visa,5330
Pakistan,2005,Study,2010,Expired,4577
Pakistan,2005,Study,2010,Valid visa,4780
Pakistan,2005,Study,2011,Expired,4972
Pakistan,2005,Study,2011,Valid visa,4385
Pakistan,2005,Study,2012,Expired,5246
Pakistan,2005,Study,2012,Valid visa,4111
Pakistan,2005,Study,2013,Expired,5419
Pakistan,2005,Study,2013,Valid visa,3938
Pakistan,2005,Study,2014,Expired,5479
Pakistan,2005,Study,2014,Valid visa,3878
Pakistan,2005,Study,2015,Expired,5512
Pakistan,2005,Study,2015,Valid visa,3845
Pakistan,2005,Study,2016,Expired,5546
Pakistan,2005,Study,2016,Valid visa,3811
Pakistan,2005,Study,2017,Expired,5564
Pakistan,2005,Study,2017,Valid visa,3793
Pakistan,2005,Study,2018,Expired,5570
Pakistan,2005,Study,2018,Valid visa,3787
Pakistan,2005,Study,2019,Expired,5577
Pakistan,2005,Study,2019,Valid visa,3780
Pakistan,2005,Study,2020,Expired,5618
Pakistan,2005,Study,2020,Valid visa,3739
Pakistan,2006,Study,2006,Expired,131
Pakistan,2006,Study,2006,Valid visa,12707
Pakistan,2006,Study,2007,Expired,1065
Pakistan,2006,Study,2007,Valid visa,11773
Pakistan,2006,Study,2008,Expired,2862
Pakistan,2006,Study,2008,Valid visa,9976
Pakistan,2006,Study,2009,Expired,4446
Pakistan,2006,Study,2009,Valid visa,8392
Pakistan,2006,Study,2010,Expired,5561
Pakistan,2006,Study,2010,Valid visa,7277
Pakistan,2006,Study,2011,Expired,6360
Pakistan,2006,Study,2011,Valid visa,6478
Pakistan,2006,Study,2012,Expired,6893
Pakistan,2006,Study,2012,Valid visa,5945
Pakistan,2006,Study,2013,Expired,7294
Pakistan,2006,Study,2013,Valid visa,5544
Pakistan,2006,Study,2014,Expired,7462
Pakistan,2006,Study,2014,Valid visa,5376
Pakistan,2006,Study,2015,Expired,7543
Pakistan,2006,Study,2015,Valid visa,5295
Pakistan,2006,Study,2016,Expired,7643
Pakistan,2006,Study,2016,Valid visa,5195
Pakistan,2006,Study,2017,Expired,7678
Pakistan,2006,Study,2017,Valid visa,5160
Pakistan,2006,Study,2018,Expired,7687
Pakistan,2006,Study,2018,Valid visa,5151
Pakistan,2006,Study,2019,Expired,7705
Pakistan,2006,Study,2019,Valid visa,5133
Pakistan,2006,Study,2020,Expired,7789
Pakistan,2006,Study,2020,Valid visa,5049
Pakistan,2007,Study,2007,Expired,163
Pakistan,2007,Study,2007,Valid visa,11811
Pakistan,2007,Study,2008,Expired,1264
Pakistan,2007,Study,2008,Valid visa,10710
Pakistan,2007,Study,2009,Expired,2943
Pakistan,2007,Study,2009,Valid visa,9031
Pakistan,2007,Study,2010,Expired,4284
Pakistan,2007,Study,2010,Valid visa,7690
Pakistan,2007,Study,2011,Expired,5375
Pakistan,2007,Study,2011,Valid visa,6599
Pakistan,2007,Study,2012,Expired,6188
Pakistan,2007,Study,2012,Valid visa,5786
Pakistan,2007,Study,2013,Expired,6758
Pakistan,2007,Study,2013,Valid visa,5216
Pakistan,2007,Study,2014,Expired,7094
Pakistan,2007,Study,2014,Valid visa,4880
Pakistan,2007,Study,2015,Expired,7248
Pakistan,2007,Study,2015,Valid visa,4726
Pakistan,2007,Study,2016,Expired,7399
Pakistan,2007,Study,2016,Valid visa,4575
Pakistan,2007,Study,2017,Expired,7446
Pakistan,2007,Study,2017,Valid visa,4528
Pakistan,2007,Study,2018,Expired,7471
Pakistan,2007,Study,2018,Valid visa,4503
Pakistan,2007,Study,2019,Expired,7493
Pakistan,2007,Study,2019,Valid visa,4481
Pakistan,2007,Study,2020,Expired,7585
Pakistan,2007,Study,2020,Valid visa,4389
Pakistan,2008,Study,2008,Expired,177
Pakistan,2008,Study,2008,Valid visa,9220
Pakistan,2008,Study,2009,Expired,1262
Pakistan,2008,Study,2009,Valid visa,8135
Pakistan,2008,Study,2010,Expired,2561
Pakistan,2008,Study,2010,Valid visa,6836
Pakistan,2008,Study,2011,Expired,3620
Pakistan,2008,Study,2011,Valid visa,5777
Pakistan,2008,Study,2012,Expired,4737
Pakistan,2008,Study,2012,Valid visa,4660
Pakistan,2008,Study,2013,Expired,5589
Pakistan,2008,Study,2013,Valid visa,3808
Pakistan,2008,Study,2014,Expired,6045
Pakistan,2008,Study,2014,Valid visa,3352
Pakistan,2008,Study,2015,Expired,6238
Pakistan,2008,Study,2015,Valid visa,3159
Pakistan,2008,Study,2016,Expired,6362
Pakistan,2008,Study,2016,Valid visa,3035
Pakistan,2008,Study,2017,Expired,6433
Pakistan,2008,Study,2017,Valid visa,2964
Pakistan,2008,Study,2018,Expired,6458
Pakistan,2008,Study,2018,Valid visa,2939
Pakistan,2008,Study,2019,Expired,6480
Pakistan,2008,Study,2019,Valid visa,2917
Pakistan,2008,Study,2020,Expired,6540
Pakistan,2008,Study,2020,Valid visa,2857
Pakistan,2009,Study,2009,Expired,89
Pakistan,2009,Study,2009,Valid visa,12827
Pakistan,2009,Study,2010,Expired,1177
Pakistan,2009,Study,2010,Valid visa,11739
Pakistan,2009,Study,2011,Expired,3724
Pakistan,2009,Study,2011,Valid visa,9192
Pakistan,2009,Study,2012,Expired,5260
Pakistan,2009,Study,2012,Valid visa,7656
Pakistan,2009,Study,2013,Expired,6906
Pakistan,2009,Study,2013,Valid visa,6010
Pakistan,2009,Study,2014,Expired,8004
Pakistan,2009,Study,2014,Valid visa,4912
Pakistan,2009,Study,2015,Expired,8507
Pakistan,2009,Study,2015,Valid visa,4409
Pakistan,2009,Study,2016,Expired,8727
Pakistan,2009,Study,2016,Valid visa,4189
Pakistan,2009,Study,2017,Expired,8842
Pakistan,2009,Study,2017,Valid visa,4074
Pakistan,2009,Study,2018,Expired,8894
Pakistan,2009,Study,2018,Valid visa,4022
Pakistan,2009,Study,2019,Expired,8930
Pakistan,2009,Study,2019,Valid visa,3986
Pakistan,2009,Study,2020,Expired,9087
Pakistan,2009,Study,2020,Valid visa,3829
Pakistan,2010,Study,2010,Expired,108
Pakistan,2010,Study,2010,Valid visa,25643
Pakistan,2010,Study,2011,Expired,4845
Pakistan,2010,Study,2011,Valid visa,20906
Pakistan,2010,Study,2012,Expired,10708
Pakistan,2010,Study,2012,Valid visa,15043
Pakistan,2010,Study,2013,Expired,13286
Pakistan,2010,Study,2013,Valid visa,12465
Pakistan,2010,Study,2014,Expired,16171
Pakistan,2010,Study,2014,Valid visa,9580
Pakistan,2010,Study,2015,Expired,17620
Pakistan,2010,Study,2015,Valid visa,8131
Pakistan,2010,Study,2016,Expired,18122
Pakistan,2010,Study,2016,Valid visa,7629
Pakistan,2010,Study,2017,Expired,18354
Pakistan,2010,Study,2017,Valid visa,7397
Pakistan,2010,Study,2018,Expired,18461
Pakistan,2010,Study,2018,Valid visa,7290
Pakistan,2010,Study,2019,Expired,18566
Pakistan,2010,Study,2019,Valid visa,7185
Pakistan,2010,Study,2020,Expired,18990
Pakistan,2010,Study,2020,Valid visa,6761
Pakistan,2011,Study,2011,Expired,381
Pakistan,2011,Study,2011,Valid visa,34541
Pakistan,2011,Study,2012,Expired,9924
Pakistan,2011,Study,2012,Valid visa,24998
Pakistan,2011,Study,2013,Expired,16063
Pakistan,2011,Study,2013,Valid visa,18859
Pakistan,2011,Study,2014,Expired,21808
Pakistan,2011,Study,2014,Valid visa,13114
Pakistan,2011,Study,2015,Expired,24573
Pakistan,2011,Study,2015,Valid visa,10349
Pakistan,2011,Study,2016,Expired,25448
Pakistan,2011,Study,2016,Valid visa,9474
Pakistan,2011,Study,2017,Expired,25718
Pakistan,2011,Study,2017,Valid visa,9204
Pakistan,2011,Study,2018,Expired,25849
Pakistan,2011,Study,2018,Valid visa,9073
Pakistan,2011,Study,2019,Expired,25988
Pakistan,2011,Study,2019,Valid visa,8934
Pakistan,2011,Study,2020,Expired,26515
Pakistan,2011,Study,2020,Valid visa,8407
Pakistan,2012,Study,2012,Expired,105
Pakistan,2012,Study,2012,Valid visa,10259
Pakistan,2012,Study,2013,Expired,2232
Pakistan,2012,Study,2013,Valid visa,8132
Pakistan,2012,Study,2014,Expired,5050
Pakistan,2012,Study,2014,Valid visa,5314
Pakistan,2012,Study,2015,Expired,6536
Pakistan,2012,Study,2015,Valid visa,3828
