# Data collected in function IntegratedPopEvolution2()
# In arrays DEBUGinflow and DEBUGoutflow
# 
Year	Ethnicity	Age	Inflow	Outflow
7	3	64	24	49
7	3	65	7	80
7	3	66	8	73
7	3	67	13	59
7	3	68	7	67
7	3	69	11	57
7	3	70	7	74
7	3	71	13	66
7	3	72	11	65
7	3	73	6	45
7	3	74	7	48
7	3	75	8	57
7	3	76	5	37
7	3	77	6	42
7	3	78	2	63
7	3	79	5	50
7	3	80	2	57
7	3	81	2	47
7	3	82	1	36
7	3	83	2	59
7	3	84	1	61
7	3	85	4	41
7	3	86	0	41
7	3	87	0	38
7	3	88	0	37
7	3	89	0	27
7	3	90	0	75
7	3	91	0	5
7	3	92	0	6
7	3	93	0	7
7	3	94	0	6
7	3	95	0	2
7	3	96	0	7
7	3	97	0	5
7	3	98	0	12
7	3	99	0	1
7	3	100	20	3
7	4	0	101	0
7	4	1	149	176
7	4	2	143	105
7	4	3	144	70
7	4	4	157	59
7	4	5	79	65
7	4	6	98	103
7	4	7	113	104
7	4	8	105	118
7	4	9	91	97
7	4	10	117	71
7	4	11	114	62
7	4	12	102	41
7	4	13	126	52
7	4	14	112	60
7	4	15	536	43
7	4	16	372	71
7	4	17	375	89
7	4	18	431	164
7	4	19	438	210
7	4	20	1463	344
7	4	21	1569	467
7	4	22	1590	560
7	4	23	1524	647
7	4	24	1530	685
7	4	25	2906	809
7	4	26	3055	902
7	4	27	2876	1077
7	4	28	2903	1167
7	4	29	2891	1138
7	4	30	3181	1189
7	4	31	3207	1210
7	4	32	3261	1261
7	4	33	3141	1221
7	4	34	3095	1254
7	4	35	1929	1262
7	4	36	1951	1264
7	4	37	1939	1025
7	4	38	1960	927
7	4	39	1879	870
7	4	40	640	813
7	4	41	685	717
7	4	42	699	570
7	4	43	643	517
7	4	44	687	498
7	4	45	186	412
7	4	46	193	325
7	4	47	215	247
7	4	48	217	203
7	4	49	217	201
7	4	50	91	173
7	4	51	114	154
7	4	52	110	148
7	4	53	112	176
7	4	54	109	172
7	4	55	106	140
7	4	56	92	137
7	4	57	94	106
7	4	58	79	120
7	4	59	78	140
7	4	60	40	134
7	4	61	31	178
7	4	62	26	179
7	4	63	27	150
7	4	64	34	126
7	4	65	42	191
7	4	66	57	171
7	4	67	63	155
7	4	68	49	179
7	4	69	59	176
7	4	70	28	222
7	4	71	33	169
7	4	72	36	158
7	4	73	29	152
7	4	74	23	183
7	4	75	23	191
7	4	76	17	182
7	4	77	18	191
7	4	78	16	191
7	4	79	7	223
7	4	80	8	217
7	4	81	14	230
7	4	82	9	209
7	4	83	14	238
7	4	84	6	234
7	4	85	4	201
7	4	86	2	193
7	4	87	3	198
7	4	88	3	174
7	4	89	2	141
7	4	90	5	220
7	4	91	1	92
7	4	92	0	88
7	4	93	0	84
7	4	94	0	76
7	4	95	0	54
7	4	96	0	40
7	4	97	0	37
7	4	98	0	27
7	4	99	0	18
7	4	100	73	12
7	5	0	93	0
7	5	1	108	168
7	5	2	116	76
7	5	3	118	52
7	5	4	122	64
7	5	5	86	53
7	5	6	111	64
7	5	7	89	94
7	5	8	96	79
7	5	9	90	68
7	5	10	150	48
7	5	11	160	55
7	5	12	147	56
7	5	13	148	56
7	5	14	149	85
7	5	15	480	61
7	5	16	349	92
7	5	17	330	81
7	5	18	393	168
7	5	19	429	213
7	5	20	573	357
7	5	21	667	435
7	5	22	615	438
7	5	23	628	453
7	5	24	632	475
7	5	25	633	442
7	5	26	644	571
7	5	27	634	583
7	5	28	662	576
7	5	29	563	555
7	5	30	384	561
7	5	31	351	549
7	5	32	375	513
7	5	33	346	465
7	5	34	343	441
7	5	35	179	407
7	5	36	170	333
7	5	37	157	363
7	5	38	149	296
7	5	39	152	265
7	5	40	66	209
7	5	41	102	219
7	5	42	106	203
7	5	43	88	178
7	5	44	101	180
7	5	45	59	168
7	5	46	56	142
7	5	47	48	122
7	5	48	58	118
7	5	49	53	103
7	5	50	41	113
7	5	51	48	100
7	5	52	40	106
7	5	53	38	109
7	5	54	34	84
7	5	55	36	85
7	5	56	34	84
7	5	57	36	66
7	5	58	28	85
7	5	59	26	100
7	5	60	21	91
7	5	61	22	119
7	5	62	18	101
7	5	63	12	115
7	5	64	28	86
7	5	65	16	117
7	5	66	19	102
7	5	67	29	71
7	5	68	22	91
7	5	69	24	72
7	5	70	13	98
7	5	71	10	85
7	5	72	16	86
7	5	73	18	75
7	5	74	19	80
7	5	75	11	83
7	5	76	17	92
7	5	77	10	98
7	5	78	8	138
7	5	79	6	125
7	5	80	4	105
7	5	81	9	135
7	5	82	3	130
7	5	83	3	124
7	5	84	5	120
7	5	85	5	96
7	5	86	0	100
7	5	87	1	88
7	5	88	3	89
7	5	89	1	67
7	5	90	2	98
7	5	91	0	31
7	5	92	0	17
7	5	93	0	18
7	5	94	0	15
7	5	95	0	9
7	5	96	0	14
7	5	97	0	14
7	5	98	0	9
7	5	99	0	3
7	5	100	50	4
8	0	0	0	0
8	0	1	3922	3597
8	0	2	1775	2121
8	0	3	1663	1441
8	0	4	1716	906
8	0	5	1247	610
8	0	6	752	1128
8	0	7	611	1151
8	0	8	655	918
8	0	9	714	748
8	0	10	918	474
8	0	11	1049	450
8	0	12	1021	372
8	0	13	1128	355
8	0	14	1091	336
8	0	15	2657	407
8	0	16	3354	515
8	0	17	4088	731
8	0	18	5885	1284
8	0	19	9306	2337
8	0	20	11208	5718
8	0	21	13567	7888
8	0	22	15787	9099
8	0	23	15041	8753
8	0	24	14548	9226
8	0	25	13512	10149
8	0	26	12923	9950
8	0	27	11921	8971
8	0	28	11807	7560
8	0	29	10860	6241
8	0	30	7731	5918
8	0	31	6924	5024
8	0	32	6245	4454
8	0	33	5476	4572
8	0	34	5220	4218
8	0	35	4485	4378
8	0	36	4185	4063
8	0	37	3952	4023
8	0	38	3637	3736
8	0	39	3269	3480
8	0	40	2386	2945
8	0	41	1868	3040
8	0	42	1782	2997
8	0	43	1585	3059
8	0	44	1364	3187
8	0	45	1738	2805
8	0	46	1580	2683
8	0	47	1559	2589
8	0	48	1472	2699
8	0	49	1510	2510
8	0	50	1806	2752
8	0	51	1767	2750
8	0	52	1819	2941
8	0	53	1581	3147
8	0	54	1715	3466
8	0	55	1176	3197
8	0	56	1108	3515
8	0	57	1068	3585
8	0	58	1069	3448
8	0	59	812	3631
8	0	60	905	3782
8	0	61	753	4147
8	0	62	685	4487
8	0	63	515	4696
8	0	64	1336	4056
8	0	65	738	5456
8	0	66	568	5525
8	0	67	1050	5443
8	0	68	618	6500
8	0	69	650	7961
8	0	70	417	9085
8	0	71	508	10060
8	0	72	482	10386
8	0	73	506	8247
8	0	74	470	9736
8	0	75	332	10025
8	0	76	379	10272
8	0	77	305	9728
8	0	78	272	10317
8	0	79	302	11360
8	0	80	219	12967
8	0	81	223	13490
8	0	82	209	13624
8	0	83	196	13597
8	0	84	179	13958
8	0	85	205	14209
8	0	86	172	14450
8	0	87	173	14920
8	0	88	229	15368
8	0	89	160	14627
8	0	90	346	15467
8	0	91	0	12964
8	0	92	0	12900
8	0	93	0	12776
8	0	94	0	11073
8	0	95	0	10251
8	0	96	0	8653
8	0	97	0	7810
8	0	98	0	6635
8	0	99	0	4553
8	0	100	0	2725
8	1	0	23	0
8	1	1	29	84
8	1	2	27	31
8	1	3	40	29
8	1	4	40	20
8	1	5	31	10
8	1	6	25	16
8	1	7	27	10
8	1	8	28	18
8	1	9	31	7
8	1	10	61	12
8	1	11	47	10
8	1	12	69	9
8	1	13	57	14
8	1	14	59	13
8	1	15	189	16
8	1	16	195	14
8	1	17	163	22
8	1	18	200	43
8	1	19	188	58
8	1	20	196	119
8	1	21	194	137
8	1	22	202	192
8	1	23	189	133
8	1	24	199	170
8	1	25	146	185
8	1	26	148	168
8	1	27	168	177
8	1	28	144	178
8	1	29	139	165
8	1	30	75	190
8	1	31	81	143
8	1	32	92	176
8	1	33	80	155
8	1	34	89	135
8	1	35	72	135
8	1	36	65	126
8	1	37	67	100
8	1	38	59	122
8	1	39	64	102
8	1	40	28	81
8	1	41	36	82
8	1	42	37	76
8	1	43	33	81
8	1	44	29	86
8	1	45	17	71
8	1	46	15	44
8	1	47	15	47
8	1	48	19	40
8	1	49	27	51
8	1	50	6	34
8	1	51	9	35
8	1	52	15	33
8	1	53	8	42
8	1	54	12	38
8	1	55	7	27
8	1	56	10	32
8	1	57	7	34
8	1	58	5	16
8	1	59	7	36
8	1	60	2	29
8	1	61	5	22
8	1	62	3	41
8	1	63	5	32
8	1	64	5	23
8	1	65	7	38
8	1	66	8	28
8	1	67	9	25
8	1	68	3	31
8	1	69	13	23
8	1	70	3	33
8	1	71	2	19
8	1	72	2	26
8	1	73	2	14
8	1	74	1	25
8	1	75	1	18
8	1	76	0	35
8	1	77	0	41
8	1	78	0	53
8	1	79	3	46
8	1	80	0	52
8	1	81	3	50
8	1	82	2	46
8	1	83	3	56
8	1	84	0	45
8	1	85	1	25
8	1	86	0	26
8	1	87	1	35
8	1	88	1	29
8	1	89	0	22
8	1	90	0	33
8	1	91	0	11
8	1	92	0	7
8	1	93	0	1
8	1	94	0	1
8	1	95	0	3
8	1	96	0	1
8	1	97	0	2
8	1	98	0	1
8	1	99	0	0
8	1	100	19	0
8	2	0	190	0
8	2	1	215	151
8	2	2	230	98
8	2	3	253	77
8	2	4	228	94
8	2	5	223	99
8	2	6	241	145
8	2	7	260	145
8	2	8	249	148
8	2	9	236	158
8	2	10	447	146
8	2	11	385	149
8	2	12	418	178
8	2	13	433	174
8	2	14	410	194
8	2	15	740	233
8	2	16	599	255
8	2	17	594	263
8	2	18	518	311
8	2	19	627	370
8	2	20	916	511
8	2	21	904	594
8	2	22	886	621
8	2	23	928	634
8	2	24	909	638
8	2	25	1043	653
8	2	26	1097	702
8	2	27	1088	656
8	2	28	1029	610
8	2	29	1060	607
8	2	30	791	604
8	2	31	823	616
8	2	32	822	503
8	2	33	818	522
8	2	34	870	490
8	2	35	471	510
8	2	36	539	476
8	2	37	558	448
8	2	38	543	386
8	2	39	518	370
8	2	40	320	311
8	2	41	357	275
8	2	42	323	305
8	2	43	297	250
8	2	44	302	244
8	2	45	204	220
8	2	46	239	205
8	2	47	220	172
8	2	48	227	180
8	2	49	219	172
8	2	50	131	185
8	2	51	150	158
8	2	52	165	155
8	2	53	147	157
8	2	54	136	131
8	2	55	86	112
8	2	56	91	98
8	2	57	93	132
8	2	58	79	118
8	2	59	87	116
8	2	60	41	95
8	2	61	65	97
8	2	62	56	103
8	2	63	39	95
8	2	64	61	62
8	2	65	35	98
8	2	66	39	80
8	2	67	49	70
8	2	68	35	81
8	2	69	39	88
8	2	70	9	87
8	2	71	17	58
8	2	72	18	60
8	2	73	14	61
8	2	74	18	60
8	2	75	8	53
8	2	76	7	65
8	2	77	13	38
8	2	78	8	55
8	2	79	6	66
8	2	80	6	78
8	2	81	4	57
8	2	82	7	53
8	2	83	3	53
8	2	84	5	60
8	2	85	3	41
8	2	86	0	32
8	2	87	1	33
8	2	88	0	30
8	2	89	2	30
8	2	90	1	39
8	2	91	0	10
8	2	92	0	9
8	2	93	0	13
8	2	94	0	5
8	2	95	0	1
8	2	96	0	7
8	2	97	0	4
8	2	98	0	4
8	2	99	0	4
8	2	100	83	3
8	3	0	48	0
8	3	1	76	230
8	3	2	66	142
8	3	3	73	106
8	3	4	67	84
8	3	5	88	66
8	3	6	88	76
8	3	7	85	76
8	3	8	84	72
8	3	9	91	90
8	3	10	429	64
8	3	11	435	63
8	3	12	443	88
8	3	13	436	153
8	3	14	445	205
8	3	15	1883	234
8	3	16	1904	206
8	3	17	1916	351
8	3	18	1886	600
8	3	19	1984	703
8	3	20	1490	798
8	3	21	1559	816
8	3	22	1623	850
8	3	23	1519	701
8	3	24	1526	692
8	3	25	566	723
8	3	26	577	726
8	3	27	561	722
8	3	28	583	603
8	3	29	598	476
8	3	30	339	545
8	3	31	362	477
8	3	32	337	469
8	3	33	368	359
8	3	34	333	302
8	3	35	217	354
8	3	36	216	321
8	3	37	200	299
8	3	38	221	278
8	3	39	212	303
8	3	40	125	226
8	3	41	151	253
8	3	42	166	212
8	3	43	122	228
8	3	44	120	225
8	3	45	112	191
8	3	46	74	164
8	3	47	80	151
8	3	48	67	128
8	3	49	74	113
8	3	50	45	119
8	3	51	54	119
8	3	52	49	104
8	3	53	47	123
8	3	54	45	109
8	3	55	23	75
8	3	56	30	97
8	3	57	28	73
8	3	58	27	64
8	3	59	27	75
8	3	60	18	59
8	3	61	18	78
8	3	62	14	85
8	3	63	15	100
8	3	64	27	43
8	3	65	12	102
8	3	66	12	80
8	3	67	17	50
8	3	68	9	63
8	3	69	15	72
8	3	70	3	65
8	3	71	9	63
8	3	72	9	78
8	3	73	10	49
8	3	74	2	71
8	3	75	4	49
8	3	76	7	48
8	3	77	4	35
8	3	78	4	54
8	3	79	2	35
8	3	80	3	58
8	3	81	5	47
8	3	82	1	48
8	3	83	1	42
8	3	84	2	53
8	3	85	2	45
8	3	86	0	26
8	3	87	1	44
8	3	88	1	35
8	3	89	0	38
8	3	90	1	76
8	3	91	0	3
8	3	92	0	10
8	3	93	0	6
8	3	94	0	5
8	3	95	0	8
8	3	96	0	2
8	3	97	0	7
8	3	98	0	6
8	3	99	0	0
8	3	100	28	2
8	4	0	117	0
8	4	1	185	160
8	4	2	168	98
8	4	3	172	111
8	4	4	146	95
8	4	5	89	85
8	4	6	99	99
8	4	7	83	145
8	4	8	113	107
8	4	9	110	118
8	4	10	170	85
8	4	11	159	74
8	4	12	160	70
8	4	13	157	62
8	4	14	154	65
8	4	15	712	60
8	4	16	643	76
8	4	17	628	114
8	4	18	717	196
8	4	19	712	266
8	4	20	1904	402
8	4	21	1970	487
8	4	22	1995	655
8	4	23	1856	694
8	4	24	1968	743
8	4	25	3311	825
8	4	26	3245	1011
8	4	27	3267	1147
8	4	28	3388	1221
8	4	29	3309	1195
8	4	30	3528	1260
8	4	31	3550	1225
8	4	32	3496	1278
8	4	33	3454	1332
8	4	34	3541	1339
8	4	35	2072	1398
8	4	36	2237	1258
8	4	37	2166	1103
8	4	38	2237	1047
8	4	39	2115	967
8	4	40	804	884
8	4	41	780	813
8	4	42	770	622
8	4	43	760	518
8	4	44	752	516
8	4	45	236	481
8	4	46	253	373
8	4	47	225	293
8	4	48	219	286
8	4	49	218	209
8	4	50	99	206
8	4	51	81	144
8	4	52	117	155
8	4	53	106	164
8	4	54	101	158
8	4	55	98	125
8	4	56	93	132
8	4	57	119	128
8	4	58	101	127
8	4	59	89	148
8	4	60	35	136
8	4	61	29	168
8	4	62	19	179
8	4	63	20	180
8	4	64	26	158
8	4	65	51	196
8	4	66	46	195
8	4	67	45	178
8	4	68	40	181
8	4	69	43	215
8	4	70	22	198
8	4	71	29	175
8	4	72	34	178
8	4	73	38	151
8	4	74	22	189
8	4	75	16	159
8	4	76	21	189
8	4	77	18	175
8	4	78	18	199
8	4	79	15	221
8	4	80	9	252
8	4	81	17	236
8	4	82	5	212
8	4	83	9	172
8	4	84	9	187
8	4	85	4	208
8	4	86	3	208
8	4	87	4	171
8	4	88	2	183
8	4	89	3	170
8	4	90	2	262
8	4	91	0	108
8	4	92	0	88
8	4	93	0	87
8	4	94	0	78
8	4	95	0	59
8	4	96	0	66
8	4	97	0	44
8	4	98	0	30
8	4	99	0	13
8	4	100	76	29
8	5	0	100	0
8	5	1	129	168
8	5	2	143	83
8	5	3	121	69
8	5	4	121	65
8	5	5	114	71
8	5	6	127	83
8	5	7	116	91
8	5	8	121	93
8	5	9	130	82
8	5	10	172	70
8	5	11	147	76
8	5	12	163	70
8	5	13	166	76
8	5	14	168	72
8	5	15	503	65
8	5	16	462	96
8	5	17	414	137
8	5	18	451	204
8	5	19	495	231
8	5	20	695	406
8	5	21	752	486
8	5	22	706	510
8	5	23	727	549
8	5	24	731	528
8	5	25	733	536
8	5	26	751	576
8	5	27	771	585
8	5	28	766	566
8	5	29	726	553
8	5	30	433	571
8	5	31	432	544
8	5	32	398	496
8	5	33	393	425
8	5	34	405	431
8	5	35	194	380
8	5	36	206	339
8	5	37	196	342
8	5	38	187	335
8	5	39	183	261
8	5	40	89	208
8	5	41	120	216
8	5	42	110	224
8	5	43	116	200
8	5	44	129	150
8	5	45	75	169
8	5	46	75	144
8	5	47	64	126
8	5	48	69	116
8	5	49	74	129
8	5	50	43	108
8	5	51	49	109
8	5	52	53	123
8	5	53	36	112
8	5	54	38	102
8	5	55	32	66
8	5	56	30	98
8	5	57	31	75
8	5	58	30	71
8	5	59	24	95
8	5	60	34	101
8	5	61	18	99
8	5	62	17	114
8	5	63	23	106
8	5	64	25	86
8	5	65	11	123
8	5	66	29	121
8	5	67	36	93
8	5	68	20	92
8	5	69	37	112
8	5	70	11	91
8	5	71	21	80
8	5	72	14	76
8	5	73	15	66
8	5	74	20	99
8	5	75	13	66
8	5	76	9	86
8	5	77	8	87
8	5	78	7	110
8	5	79	15	105
8	5	80	10	102
8	5	81	6	127
8	5	82	3	126
8	5	83	1	116
8	5	84	4	122
8	5	85	2	120
8	5	86	0	96
8	5	87	2	87
8	5	88	3	88
8	5	89	1	93
8	5	90	1	122
8	5	91	0	44
8	5	92	0	28
8	5	93	0	29
8	5	94	0	16
8	5	95	0	23
8	5	96	0	8
8	5	97	0	8
8	5	98	0	13
8	5	99	0	11
8	5	100	65	1
9	0	0	0	0
9	0	1	3855	3521
9	0	2	1766	2119
9	0	3	1713	1394
9	0	4	1659	880
9	0	5	1249	653
9	0	6	752	1092
9	0	7	606	1079
9	0	8	653	953
9	0	9	706	754
9	0	10	996	450
9	0	11	1021	391
9	0	12	1078	354
9	0	13	1135	366
9	0	14	1165	364
9	0	15	2676	453
9	0	16	3276	526
9	0	17	4148	695
9	0	18	5955	1281
9	0	19	8952	2190
9	0	20	10951	5715
9	0	21	13022	7783
9	0	22	15647	9158
9	0	23	14850	8670
9	0	24	14511	9100
9	0	25	13088	10451
9	0	26	12935	9961
9	0	27	11758	8890
9	0	28	11615	7550
9	0	29	10639	6361
9	0	30	7372	5976
9	0	31	6819	4986
9	0	32	6142	4459
9	0	33	5347	4550
9	0	34	5257	4116
9	0	35	4388	4384
9	0	36	3931	4067
9	0	37	3862	3921
9	0	38	3667	3777
9	0	39	3233	3529
9	0	40	2283	2995
9	0	41	1890	3073
9	0	42	1835	3005
9	0	43	1491	3145
9	0	44	1290	3133
9	0	45	1585	2809
9	0	46	1527	2551
9	0	47	1569	2376
9	0	48	1448	2678
9	0	49	1454	2498
9	0	50	1761	2700
9	0	51	1807	2575
9	0	52	1782	2858
9	0	53	1601	3126
9	0	54	1669	3379
9	0	55	1219	3150
9	0	56	1024	3504
9	0	57	978	3570
9	0	58	1023	3405
9	0	59	811	3685
9	0	60	818	3774
9	0	61	700	4135
9	0	62	762	4559
9	0	63	506	4614
9	0	64	1292	4185
9	0	65	721	5240
9	0	66	538	5571
9	0	67	1052	5362
9	0	68	605	6202
9	0	69	694	7387
9	0	70	438	8660
9	0	71	463	8981
9	0	72	473	10000
9	0	73	488	10422
9	0	74	406	8928
9	0	75	328	10474
9	0	76	374	10708
9	0	77	301	10678
9	0	78	297	10360
9	0	79	294	10624
9	0	80	170	12669
9	0	81	218	13292
9	0	82	178	13432
9	0	83	202	13703
9	0	84	147	13978
9	0	85	184	14308
9	0	86	154	14158
9	0	87	212	14686
9	0	88	183	14797
9	0	89	146	15245
9	0	90	369	15813
9	0	91	0	13178
9	0	92	0	12772
9	0	93	0	13067
9	0	94	0	11880
9	0	95	0	10192
9	0	96	0	8933
9	0	97	0	7451
9	0	98	0	6418
9	0	99	0	5396
9	0	100	0	3809
9	1	0	30	0
9	1	1	29	80
9	1	2	43	31
9	1	3	32	24
9	1	4	32	27
9	1	5	25	25
9	1	6	18	25
9	1	7	26	18
9	1	8	26	26
9	1	9	24	27
9	1	10	53	24
9	1	11	52	20
9	1	12	44	12
9	1	13	43	21
9	1	14	55	29
9	1	15	211	33
9	1	16	172	30
9	1	17	168	29
9	1	18	179	61
9	1	19	175	119
9	1	20	203	178
9	1	21	222	207
9	1	22	249	219
9	1	23	242	194
9	1	24	229	224
9	1	25	158	230
9	1	26	161	210
9	1	27	147	194
9	1	28	150	159
9	1	29	150	154
9	1	30	100	195
9	1	31	94	160
9	1	32	73	157
9	1	33	80	150
9	1	34	87	137
9	1	35	50	162
9	1	36	53	127
9	1	37	46	134
9	1	38	52	110
9	1	39	35	117
9	1	40	21	76
9	1	41	28	88
9	1	42	19	81
9	1	43	29	97
9	1	44	29	72
9	1	45	27	69
9	1	46	13	62
9	1	47	15	45
9	1	48	23	61
9	1	49	25	42
9	1	50	11	46
9	1	51	7	34
9	1	52	14	39
9	1	53	11	41
9	1	54	11	38
9	1	55	9	21
9	1	56	5	37
9	1	57	7	23
9	1	58	6	18
9	1	59	2	24
9	1	60	2	34
9	1	61	5	35
9	1	62	3	26
9	1	63	7	38
9	1	64	4	29
9	1	65	5	34
9	1	66	7	38
9	1	67	7	34
9	1	68	8	35
9	1	69	11	35
9	1	70	3	37
9	1	71	2	25
9	1	72	7	24
9	1	73	5	22
9	1	74	2	25
9	1	75	0	20
9	1	76	2	31
9	1	77	0	32
9	1	78	1	35
9	1	79	2	43
9	1	80	1	53
9	1	81	4	45
9	1	82	1	45
9	1	83	0	48
9	1	84	0	38
9	1	85	0	41
9	1	86	0	29
9	1	87	0	29
9	1	88	0	26
9	1	89	1	34
9	1	90	0	37
9	1	91	0	8
9	1	92	0	10
9	1	93	0	3
9	1	94	0	3
9	1	95	0	3
9	1	96	0	1
9	1	97	0	2
9	1	98	0	1
9	1	99	0	4
9	1	100	12	2
9	2	0	142	0
9	2	1	155	153
9	2	2	171	88
9	2	3	180	85
9	2	4	193	114
9	2	5	170	138
9	2	6	191	171
9	2	7	184	162
9	2	8	177	201
9	2	9	205	178
9	2	10	397	184
9	2	11	373	211
9	2	12	346	182
9	2	13	388	266
9	2	14	396	268
9	2	15	743	264
9	2	16	601	332
9	2	17	548	323
9	2	18	587	453
9	2	19	585	418
9	2	20	865	610
9	2	21	921	657
9	2	22	910	786
9	2	23	863	705
9	2	24	919	777
9	2	25	945	777
9	2	26	988	774
9	2	27	995	774
9	2	28	1026	690
9	2	29	968	688
9	2	30	754	679
9	2	31	753	642
9	2	32	782	593
9	2	33	726	573
9	2	34	745	531
9	2	35	442	556
9	2	36	489	553
9	2	37	477	559
9	2	38	475	457
9	2	39	418	417
9	2	40	295	335
9	2	41	288	336
9	2	42	295	309
9	2	43	279	292
9	2	44	279	313
9	2	45	229	262
9	2	46	188	256
9	2	47	194	227
9	2	48	175	201
9	2	49	190	173
9	2	50	113	186
9	2	51	133	189
9	2	52	126	163
9	2	53	144	154
9	2	54	134	181
9	2	55	81	126
9	2	56	81	132
9	2	57	84	136
9	2	58	72	84
9	2	59	74	137
9	2	60	65	119
9	2	61	55	102
9	2	62	49	84
9	2	63	37	99
9	2	64	43	86
9	2	65	33	111
9	2	66	26	87
9	2	67	38	64
9	2	68	32	81
9	2	69	34	84
9	2	70	18	89
9	2	71	11	75
9	2	72	17	62
9	2	73	23	45
9	2	74	17	50
9	2	75	10	65
9	2	76	2	56
9	2	77	11	60
9	2	78	5	62
9	2	79	17	60
9	2	80	3	53
9	2	81	3	55
9	2	82	6	55
9	2	83	6	48
9	2	84	6	67
9	2	85	7	49
9	2	86	3	43
9	2	87	0	20
9	2	88	2	30
9	2	89	0	21
9	2	90	0	44
9	2	91	0	9
9	2	92	0	8
9	2	93	0	10
9	2	94	0	7
9	2	95	0	6
9	2	96	0	3
9	2	97	0	4
9	2	98	0	3
9	2	99	0	5
9	2	100	69	0
9	3	0	19	0
9	3	1	41	247
9	3	2	34	157
9	3	3	30	107
9	3	4	39	86
9	3	5	32	72
9	3	6	42	74
9	3	7	42	83
9	3	8	46	84
9	3	9	50	75
9	3	10	249	73
9	3	11	242	60
9	3	12	265	109
9	3	13	305	279
9	3	14	261	373
9	3	15	1057	331
9	3	16	1122	368
9	3	17	1133	487
9	3	18	1205	1106
9	3	19	1280	1288
9	3	20	954	1383
9	3	21	966	1458
9	3	22	1033	1377
9	3	23	1010	1064
9	3	24	939	1019
9	3	25	287	1095
9	3	26	325	1047
9	3	27	290	1083
9	3	28	289	651
9	3	29	293	497
9	3	30	166	593
9	3	31	159	559
9	3	32	156	457
9	3	33	130	372
9	3	34	154	345
9	3	35	105	330
9	3	36	93	310
9	3	37	81	324
9	3	38	99	277
9	3	39	88	291
9	3	40	53	255
9	3	41	65	239
9	3	42	67	225
9	3	43	58	222
9	3	44	53	213
9	3	45	54	191
9	3	46	51	180
9	3	47	40	139
9	3	48	50	136
9	3	49	32	108
9	3	50	25	135
9	3	51	25	114
9	3	52	33	103
9	3	53	36	93
9	3	54	29	100
9	3	55	18	72
9	3	56	18	85
9	3	57	19	80
9	3	58	16	71
9	3	59	13	83
9	3	60	8	75
9	3	61	10	61
9	3	62	17	62
9	3	63	8	89
9	3	64	13	36
9	3	65	13	76
9	3	66	8	80
9	3	67	7	61
9	3	68	9	66
9	3	69	7	63
9	3	70	10	76
9	3	71	5	68
9	3	72	5	59
9	3	73	8	49
9	3	74	9	55
9	3	75	5	50
9	3	76	3	38
9	3	77	3	42
9	3	78	2	57
9	3	79	3	47
9	3	80	1	53
9	3	81	2	52
9	3	82	5	64
9	3	83	2	48
9	3	84	1	61
9	3	85	1	39
9	3	86	0	44
9	3	87	1	45
9	3	88	3	40
9	3	89	1	27
9	3	90	0	70
9	3	91	0	10
9	3	92	0	9
9	3	93	0	6
9	3	94	0	8
9	3	95	0	4
9	3	96	0	4
9	3	97	0	5
9	3	98	0	3
9	3	99	0	4
9	3	100	6	3
9	4	0	110	0
9	4	1	114	177
9	4	2	112	105
9	4	3	111	88
9	4	4	138	117
9	4	5	69	111
9	4	6	88	169
9	4	7	78	179
9	4	8	89	147
9	4	9	91	131
9	4	10	207	103
9	4	11	230	113
9	4	12	195	103
9	4	13	221	92
9	4	14	209	83
9	4	15	967	90
9	4	16	821	78
9	4	17	910	146
9	4	18	889	252
9	4	19	940	340
9	4	20	1802	447
9	4	21	1853	577
9	4	22	1779	696
9	4	23	1837	853
9	4	24	1857	913
9	4	25	2189	1028
9	4	26	2242	1134
9	4	27	2251	1281
9	4	28	2268	1412
9	4	29	2238	1398
9	4	30	2188	1448
9	4	31	2145	1458
9	4	32	2162	1457
9	4	33	2117	1548
9	4	34	2071	1428
9	4	35	1219	1522
9	4	36	1284	1408
9	4	37	1273	1267
9	4	38	1275	1177
9	4	39	1240	1116
9	4	40	468	1013
9	4	41	466	950
9	4	42	440	718
9	4	43	450	604
9	4	44	427	535
9	4	45	140	489
9	4	46	152	421
9	4	47	140	318
9	4	48	145	301
9	4	49	143	184
9	4	50	73	225
9	4	51	85	183
9	4	52	79	161
9	4	53	69	158
9	4	54	79	179
9	4	55	65	136
9	4	56	53	153
9	4	57	72	141
9	4	58	78	149
9	4	59	49	153
9	4	60	25	169
9	4	61	13	194
9	4	62	11	158
9	4	63	16	208
9	4	64	31	146
9	4	65	45	213
9	4	66	47	190
9	4	67	51	165
9	4	68	45	189
9	4	69	46	208
9	4	70	19	221
9	4	71	30	218
9	4	72	28	182
9	4	73	31	162
9	4	74	28	184
9	4	75	20	168
9	4	76	19	189
9	4	77	9	185
9	4	78	12	193
9	4	79	3	189
9	4	80	5	207
9	4	81	11	237
9	4	82	11	222
9	4	83	6	189
9	4	84	8	242
9	4	85	6	219
9	4	86	1	212
9	4	87	2	205
9	4	88	2	189
9	4	89	3	194
9	4	90	1	260
9	4	91	0	113
9	4	92	0	130
9	4	93	0	90
9	4	94	0	95
9	4	95	0	64
9	4	96	0	54
9	4	97	0	42
9	4	98	0	31
9	4	99	0	33
9	4	100	64	24
9	5	0	86	0
