# Immigration data for 2011. 
Ethnicity	EthnicityIndex	Sex	ROB	Age	Value
Pakistan	5	1	0	88	2.149245046
Pakistan	5	1	0	89	4.062090395
Pakistan	5	1	0	90	0
Pakistan	5	1	0	91	0
Pakistan	5	1	0	92	0
Pakistan	5	1	0	93	0
Pakistan	5	1	0	94	0
Pakistan	5	1	0	95	0
Pakistan	5	1	0	96	0
Pakistan	5	1	0	97	0
Pakistan	5	1	0	98	0
Pakistan	5	1	0	99	0
Pakistan	5	1	0	100	0
Pakistan	5	0	1	0	8.491673865
Pakistan	5	0	1	1	9.109647338
Pakistan	5	0	1	2	9.564697424
Pakistan	5	0	1	3	10.4936281
Pakistan	5	0	1	4	9.327927021
Pakistan	5	0	1	5	15.28264267
Pakistan	5	0	1	6	12.48195283
Pakistan	5	0	1	7	14.40169023
Pakistan	5	0	1	8	15.72507538
Pakistan	5	0	1	9	27.37453889
Pakistan	5	0	1	10	23.94447267
Pakistan	5	0	1	11	24.06886358
Pakistan	5	0	1	12	23.35558086
Pakistan	5	0	1	13	23.40221584
Pakistan	5	0	1	14	44.21852897
Pakistan	5	0	1	15	7.600505397
Pakistan	5	0	1	16	8.773361785
Pakistan	5	0	1	17	13.68998567
Pakistan	5	0	1	18	22.14388275
Pakistan	5	0	1	19	33.0357124
Pakistan	5	0	1	20	33.85425295
Pakistan	5	0	1	21	39.20566503
Pakistan	5	0	1	22	40.01941553
Pakistan	5	0	1	23	38.08596663
Pakistan	5	0	1	24	28.82664277
Pakistan	5	0	1	25	54.38878923
Pakistan	5	0	1	26	50.45397779
Pakistan	5	0	1	27	48.8287058
Pakistan	5	0	1	28	46.02013866
Pakistan	5	0	1	29	29.63588322
Pakistan	5	0	1	30	35.99170764
Pakistan	5	0	1	31	33.53447173
Pakistan	5	0	1	32	30.3908887
Pakistan	5	0	1	33	28.83206173
Pakistan	5	0	1	34	17.77790665
Pakistan	5	0	1	35	23.57972292
Pakistan	5	0	1	36	22.19327471
Pakistan	5	0	1	37	20.09637747
Pakistan	5	0	1	38	18.78319961
Pakistan	5	0	1	39	9.107945236
Pakistan	5	0	1	40	14.69119298
Pakistan	5	0	1	41	12.81774141
Pakistan	5	0	1	42	10.58704885
Pakistan	5	0	1	43	9.748432207
Pakistan	5	0	1	44	18.85722904
Pakistan	5	0	1	45	17.26170744
Pakistan	5	0	1	46	17.72016597
Pakistan	5	0	1	47	16.00994027
Pakistan	5	0	1	48	16.52142049
Pakistan	5	0	1	49	7.774852867
Pakistan	5	0	1	50	10.75218899
Pakistan	5	0	1	51	9.617090576
Pakistan	5	0	1	52	8.892036967
Pakistan	5	0	1	53	9.343425844
Pakistan	5	0	1	54	8.45458422
Pakistan	5	0	1	55	9.118180101
Pakistan	5	0	1	56	8.69476019
Pakistan	5	0	1	57	9.039471326
Pakistan	5	0	1	58	6.878571073
Pakistan	5	0	1	59	7.181206481
Pakistan	5	0	1	60	6.426256364
Pakistan	5	0	1	61	5.225862483
Pakistan	5	0	1	62	4.863804555
Pakistan	5	0	1	63	9.312012753
Pakistan	5	0	1	64	7.308352298
Pakistan	5	0	1	65	10.23891867
Pakistan	5	0	1	66	10.85679743
Pakistan	5	0	1	67	7.15466586
Pakistan	5	0	1	68	9.491584741
Pakistan	5	0	1	69	3.017418109
Pakistan	5	0	1	70	4.353883635
Pakistan	5	0	1	71	4.904648296
Pakistan	5	0	1	72	4.505818938
Pakistan	5	0	1	73	3.869846783
Pakistan	5	0	1	74	3.08710815
Pakistan	5	0	1	75	3.167548385
Pakistan	5	0	1	76	2.10798863
Pakistan	5	0	1	77	2.27968663
Pakistan	5	0	1	78	2.364537794
Pakistan	5	0	1	79	2.395249013
Pakistan	5	0	1	80	2.859279752
Pakistan	5	0	1	81	1.997002704
Pakistan	5	0	1	82	2.044088562
Pakistan	5	0	1	83	1.51194765
Pakistan	5	0	1	84	1.864916185
Pakistan	5	0	1	85	0.309513625
Pakistan	5	0	1	86	0.535141175
Pakistan	5	0	1	87	0.456186255
Pakistan	5	0	1	88	0.424790537
Pakistan	5	0	1	89	0.255812623
Pakistan	5	0	1	90	0
Pakistan	5	0	1	91	0
Pakistan	5	0	1	92	0
Pakistan	5	0	1	93	0
Pakistan	5	0	1	94	0
Pakistan	5	0	1	95	0
Pakistan	5	0	1	96	0
Pakistan	5	0	1	97	0
Pakistan	5	0	1	98	0
Pakistan	5	0	1	99	0
Pakistan	5	0	1	100	0
Pakistan	5	1	1	0	11.83793369
Pakistan	5	1	1	1	13.5459358
Pakistan	5	1	1	2	12.39681836
Pakistan	5	1	1	3	13.5270715
Pakistan	5	1	1	4	10.33266802
Pakistan	5	1	1	5	14.84656702
Pakistan	5	1	1	6	12.53157678
Pakistan	5	1	1	7	13.89799461
Pakistan	5	1	1	8	13.98174587
Pakistan	5	1	1	9	22.0835192
Pakistan	5	1	1	10	20.89378845
Pakistan	5	1	1	11	20.93079648
Pakistan	5	1	1	12	19.0650977
Pakistan	5	1	1	13	20.12997429
Pakistan	5	1	1	14	39.88492586
Pakistan	5	1	1	15	7.264463309
Pakistan	5	1	1	16	8.740593809
Pakistan	5	1	1	17	14.67104856
Pakistan	5	1	1	18	25.99992618
Pakistan	5	1	1	19	28.96201331
Pakistan	5	1	1	20	29.07560333
Pakistan	5	1	1	21	35.04439635
Pakistan	5	1	1	22	29.96385767
Pakistan	5	1	1	23	28.18052532
Pakistan	5	1	1	24	21.60173317
Pakistan	5	1	1	25	40.7356535
Pakistan	5	1	1	26	36.71912989
Pakistan	5	1	1	27	35.74675307
Pakistan	5	1	1	28	31.44973322
Pakistan	5	1	1	29	23.54936428
Pakistan	5	1	1	30	27.82935716
Pakistan	5	1	1	31	25.89827469
Pakistan	5	1	1	32	21.17120376
Pakistan	5	1	1	33	20.36780971
Pakistan	5	1	1	34	13.65047578
Pakistan	5	1	1	35	18.01651079
Pakistan	5	1	1	36	16.30090147
Pakistan	5	1	1	37	15.66026425
Pakistan	5	1	1	38	13.02395846
Pakistan	5	1	1	39	12.38788044
Pakistan	5	1	1	40	22.02508812
Pakistan	5	1	1	41	20.2111575
Pakistan	5	1	1	42	17.85426778
Pakistan	5	1	1	43	15.16714206
Pakistan	5	1	1	44	13.17566172
Pakistan	5	1	1	45	11.05253139
Pakistan	5	1	1	46	11.6102688
Pakistan	5	1	1	47	9.966463279
Pakistan	5	1	1	48	10.52259994
Pakistan	5	1	1	49	12.22982746
Pakistan	5	1	1	50	14.17850418
Pakistan	5	1	1	51	15.47266562
Pakistan	5	1	1	52	13.49582355
Pakistan	5	1	1	53	13.93850023
Pakistan	5	1	1	54	8.006212788
Pakistan	5	1	1	55	8.491592808
Pakistan	5	1	1	56	8.433996458
Pakistan	5	1	1	57	7.078752335
Pakistan	5	1	1	58	7.566450924
Pakistan	5	1	1	59	4.705203505
Pakistan	5	1	1	60	5.556673001
Pakistan	5	1	1	61	3.851268991
Pakistan	5	1	1	62	3.411604757
Pakistan	5	1	1	63	7.762757493
Pakistan	5	1	1	64	7.271741022
Pakistan	5	1	1	65	8.139506698
Pakistan	5	1	1	66	14.8623684
Pakistan	5	1	1	67	10.34632621
Pakistan	5	1	1	68	10.66839029
Pakistan	5	1	1	69	4.687302059
Pakistan	5	1	1	70	6.549592962
Pakistan	5	1	1	71	5.949768045
Pakistan	5	1	1	72	7.560556875
Pakistan	5	1	1	73	5.70924738
Pakistan	5	1	1	74	5.760626901
Pakistan	5	1	1	75	3.725670669
Pakistan	5	1	1	76	3.226729358
Pakistan	5	1	1	77	3.325339726
Pakistan	5	1	1	78	3.191278311
Pakistan	5	1	1	79	2.138367781
Pakistan	5	1	1	80	3.143808662
Pakistan	5	1	1	81	1.854733486
Pakistan	5	1	1	82	1.462836922
Pakistan	5	1	1	83	1.765827317
Pakistan	5	1	1	84	1.03342538
Pakistan	5	1	1	85	0.573744159
Pakistan	5	1	1	86	0.961026943
Pakistan	5	1	1	87	0.999432726
Pakistan	5	1	1	88	0.716415015
Pakistan	5	1	1	89	1.354030132
Pakistan	5	1	1	90	0
Pakistan	5	1	1	91	0
Pakistan	5	1	1	92	0
Pakistan	5	1	1	93	0
Pakistan	5	1	1	94	0
Pakistan	5	1	1	95	0
Pakistan	5	1	1	96	0
Pakistan	5	1	1	97	0
Pakistan	5	1	1	98	0
Pakistan	5	1	1	99	0
Pakistan	5	1	1	100	0
