# Emigration rates for 2011. 
Ethnicity	EthnicityIndex	Sex	ROB	Age	Value
Pakistan	5	1	0	92	0
Pakistan	5	1	0	93	0
Pakistan	5	1	0	94	0
Pakistan	5	1	0	95	0
Pakistan	5	1	0	96	0
Pakistan	5	1	0	97	0
Pakistan	5	1	0	98	0
Pakistan	5	1	0	99	0
Pakistan	5	1	0	100	0
Pakistan	5	0	1	0	0.006046877
Pakistan	5	0	1	1	0.00300772
Pakistan	5	0	1	2	0.001646874
Pakistan	5	0	1	3	0.000872481
Pakistan	5	0	1	4	0.000537452
Pakistan	5	0	1	5	0.00088834
Pakistan	5	0	1	6	0.000901078
Pakistan	5	0	1	7	0.000673277
Pakistan	5	0	1	8	0.000465299
Pakistan	5	0	1	9	0.000316372
Pakistan	5	0	1	10	0.000251734
Pakistan	5	0	1	11	0.000207436
Pakistan	5	0	1	12	0.000190225
Pakistan	5	0	1	13	0.000194355
Pakistan	5	0	1	14	0.000246661
Pakistan	5	0	1	15	0.000498201
Pakistan	5	0	1	16	0.000603175
Pakistan	5	0	1	17	0.001822403
Pakistan	5	0	1	18	0.002132174
Pakistan	5	0	1	19	0.004835327
Pakistan	5	0	1	20	0.005457813
Pakistan	5	0	1	21	0.005708101
Pakistan	5	0	1	22	0.005829676
Pakistan	5	0	1	23	0.005789793
Pakistan	5	0	1	24	0.005681838
Pakistan	5	0	1	25	0.005898561
Pakistan	5	0	1	26	0.005358334
Pakistan	5	0	1	27	0.004510586
Pakistan	5	0	1	28	0.003401812
Pakistan	5	0	1	29	0.003545507
Pakistan	5	0	1	30	0.003259158
Pakistan	5	0	1	31	0.002706755
Pakistan	5	0	1	32	0.002585189
Pakistan	5	0	1	33	0.002396342
Pakistan	5	0	1	34	0.001912502
Pakistan	5	0	1	35	0.002422442
Pakistan	5	0	1	36	0.00253361
Pakistan	5	0	1	37	0.002140941
Pakistan	5	0	1	38	0.002026525
Pakistan	5	0	1	39	0.002170129
Pakistan	5	0	1	40	0.001979901
Pakistan	5	0	1	41	0.001952756
Pakistan	5	0	1	42	0.00205903
Pakistan	5	0	1	43	0.002109912
Pakistan	5	0	1	44	0.001870666
Pakistan	5	0	1	45	0.002005307
Pakistan	5	0	1	46	0.001787774
Pakistan	5	0	1	47	0.00164278
Pakistan	5	0	1	48	0.001240581
Pakistan	5	0	1	49	0.001424943
Pakistan	5	0	1	50	0.002032422
Pakistan	5	0	1	51	0.002004244
Pakistan	5	0	1	52	0.002311279
Pakistan	5	0	1	53	0.00226069
Pakistan	5	0	1	54	0.001247423
Pakistan	5	0	1	55	0.001433583
Pakistan	5	0	1	56	0.001142732
Pakistan	5	0	1	57	0.000908485
Pakistan	5	0	1	58	0.001138606
Pakistan	5	0	1	59	0.00131741
Pakistan	5	0	1	60	0.002100567
Pakistan	5	0	1	61	0.002336613
Pakistan	5	0	1	62	0.004222324
Pakistan	5	0	1	63	0.001466257
Pakistan	5	0	1	64	0.004955001
Pakistan	5	0	1	65	0.005701042
Pakistan	5	0	1	66	0.001982518
Pakistan	5	0	1	67	0.002876715
Pakistan	5	0	1	68	0.002812753
Pakistan	5	0	1	69	0.003748822
Pakistan	5	0	1	70	0.000961088
Pakistan	5	0	1	71	0.001052893
Pakistan	5	0	1	72	0.000825987
Pakistan	5	0	1	73	0.000922587
Pakistan	5	0	1	74	0.000839738
Pakistan	5	0	1	75	0.003191046
Pakistan	5	0	1	76	0.003889867
Pakistan	5	0	1	77	0.005779155
Pakistan	5	0	1	78	0.004910837
Pakistan	5	0	1	79	0.004901945
Pakistan	5	0	1	80	0.004042115
Pakistan	5	0	1	81	0.00437226
Pakistan	5	0	1	82	0.00620344
Pakistan	5	0	1	83	0.008421815
Pakistan	5	0	1	84	0.007246951
Pakistan	5	0	1	85	0.010035354
Pakistan	5	0	1	86	0.009857654
Pakistan	5	0	1	87	0.014458517
Pakistan	5	0	1	88	0.016053874
Pakistan	5	0	1	89	0.159425383
Pakistan	5	0	1	90	0
Pakistan	5	0	1	91	0
Pakistan	5	0	1	92	0
Pakistan	5	0	1	93	0
Pakistan	5	0	1	94	0
Pakistan	5	0	1	95	0
Pakistan	5	0	1	96	0
Pakistan	5	0	1	97	0
Pakistan	5	0	1	98	0
Pakistan	5	0	1	99	0
Pakistan	5	0	1	100	0
Pakistan	5	1	1	0	0.005562473
Pakistan	5	1	1	1	0.003119724
Pakistan	5	1	1	2	0.001928059
Pakistan	5	1	1	3	0.001145607
Pakistan	5	1	1	4	0.000728497
Pakistan	5	1	1	5	0.001183766
Pakistan	5	1	1	6	0.001263943
Pakistan	5	1	1	7	0.00103238
Pakistan	5	1	1	8	0.000874703
Pakistan	5	1	1	9	0.000419439
Pakistan	5	1	1	10	0.000353255
Pakistan	5	1	1	11	0.000262001
Pakistan	5	1	1	12	0.000248523
Pakistan	5	1	1	13	0.000226276
Pakistan	5	1	1	14	0.000340609
Pakistan	5	1	1	15	0.000427821
Pakistan	5	1	1	16	0.000438254
Pakistan	5	1	1	17	0.00105175
Pakistan	5	1	1	18	0.001868533
Pakistan	5	1	1	19	0.005556731
Pakistan	5	1	1	20	0.007099392
Pakistan	5	1	1	21	0.006813725
Pakistan	5	1	1	22	0.004373124
Pakistan	5	1	1	23	0.003608792
Pakistan	5	1	1	24	0.004453697
Pakistan	5	1	1	25	0.004594378
Pakistan	5	1	1	26	0.003573879
Pakistan	5	1	1	27	0.002649933
Pakistan	5	1	1	28	0.002116727
Pakistan	5	1	1	29	0.001808212
Pakistan	5	1	1	30	0.001719419
Pakistan	5	1	1	31	0.001297205
Pakistan	5	1	1	32	0.00134538
Pakistan	5	1	1	33	0.001338947
Pakistan	5	1	1	34	0.001861572
Pakistan	5	1	1	35	0.002275201
Pakistan	5	1	1	36	0.002476697
Pakistan	5	1	1	37	0.002425864
Pakistan	5	1	1	38	0.002409298
Pakistan	5	1	1	39	0.001326217
Pakistan	5	1	1	40	0.001371774
Pakistan	5	1	1	41	0.001415268
Pakistan	5	1	1	42	0.001314638
Pakistan	5	1	1	43	0.001515844
Pakistan	5	1	1	44	0.001240499
Pakistan	5	1	1	45	0.001173837
Pakistan	5	1	1	46	0.001133565
Pakistan	5	1	1	47	0.001362433
Pakistan	5	1	1	48	0.001068538
Pakistan	5	1	1	49	0.001102494
Pakistan	5	1	1	50	0.001437644
Pakistan	5	1	1	51	0.001267968
Pakistan	5	1	1	52	0.001415818
Pakistan	5	1	1	53	0.001264039
Pakistan	5	1	1	54	0.000882446
Pakistan	5	1	1	55	0.000979936
Pakistan	5	1	1	56	0.000863858
Pakistan	5	1	1	57	0.000675188
Pakistan	5	1	1	58	0.001238739
Pakistan	5	1	1	59	0.0011248
Pakistan	5	1	1	60	0.001483445
Pakistan	5	1	1	61	0.001535983
Pakistan	5	1	1	62	0.002401107
Pakistan	5	1	1	63	0.000595217
Pakistan	5	1	1	64	0.003683611
Pakistan	5	1	1	65	0.003331161
Pakistan	5	1	1	66	0.002187099
Pakistan	5	1	1	67	0.003302129
Pakistan	5	1	1	68	0.002327247
Pakistan	5	1	1	69	0.003994836
Pakistan	5	1	1	70	0.001345972
Pakistan	5	1	1	71	0.000933153
Pakistan	5	1	1	72	0.001053667
Pakistan	5	1	1	73	0.001344664
Pakistan	5	1	1	74	0.00121917
Pakistan	5	1	1	75	0.003875073
Pakistan	5	1	1	76	0.005104626
Pakistan	5	1	1	77	0.007277871
Pakistan	5	1	1	78	0.005458715
Pakistan	5	1	1	79	0.007114926
Pakistan	5	1	1	80	0.00489866
Pakistan	5	1	1	81	0.005854963
Pakistan	5	1	1	82	0.006885753
Pakistan	5	1	1	83	0.011400316
Pakistan	5	1	1	84	0.016133566
Pakistan	5	1	1	85	0.018359342
Pakistan	5	1	1	86	0.019068209
Pakistan	5	1	1	87	0.01899028
Pakistan	5	1	1	88	0.025329983
Pakistan	5	1	1	89	0.152160763
Pakistan	5	1	1	90	0
Pakistan	5	1	1	91	0
Pakistan	5	1	1	92	0
Pakistan	5	1	1	93	0
Pakistan	5	1	1	94	0
Pakistan	5	1	1	95	0
Pakistan	5	1	1	96	0
Pakistan	5	1	1	97	0
Pakistan	5	1	1	98	0
Pakistan	5	1	1	99	0
Pakistan	5	1	1	100	0
